-5.277025687101888352e-02,-1.856565671251285132e-01,-9.841826487129362588e-02,-9.713092472688100720e-02,-1.279823907641436387e-02,1.513553286673421372e-01,-2.571931513270081515e-02,2.018692203541943564e-01,4.912332500943132896e-01,7.850104496499678008e-01,-1.709978831951105560e-01,-4.719128032214681134e-02,2.484340754519417382e-01,5.860479641567983844e-02,-2.099710484255834508e-02,6.231158960952000170e-01,6.167013787628553567e-01,1.793109970981200396e-01,-1.037063137666318080e-01,-1.494405695801771516e-01,2.322224189172775732e-01,-1.842181279414224493e-01,-1.222528513430681252e-01,5.347837686319565353e-01,-1.691621736811071974e-02,-4.920016319251602210e-02,-3.506887450555035146e-02,-2.192304753377681270e-01,-1.333614017794713114e-01,1.216442788349731408e-01,2.466851263026932917e-01,5.469091254281632786e-03,2.181082328168657547e-01,1.535299126766912492e-01,-1.515648478089641205e-01,-1.440984124977775505e-01,1.679687182848166316e-01,-6.754820866594329898e-02,1.887323548646366311e-01,5.668433721539735126e-01,-1.269419002456992351e-01,4.581965080360239639e-03,2.369393281632033443e-01,-1.779625537510238220e-01,7.659885270486045394e-01,1.273536113141683912e-01,-1.743320879773437859e-01,1.780059291696376444e-01,1.293942925415199618e-01,-1.180238564524238587e-02,7.047951250127254541e-01,6.562955453773967607e-01,4.551479578026631501e-01,-1.405102994576387654e-01,5.401870935078684210e-02,-7.874868553044728214e-02,-1.385648724309420099e-01,5.575329717891991388e-02,5.626561988367277944e-01,-7.503956958885688033e-02,6.041248460830406231e-02,2.458851857846362510e-01,-2.796527304979512518e-02,2.108285285853247482e-01,1.976326666581890712e-01,-1.260863242900074344e-01,-1.908254024818226702e-01,-1.463996468303375154e-01,1.105035725501156696e-01,-2.164694296417177810e-01,-9.323927188543335021e-02
-5.660164871148931631e-02,-8.563664058638092991e-02,9.670047132891873565e-02,2.406346387854263469e-02,-1.761763962050132415e-01,-2.293502341209318618e-01,2.480913965061729565e-01,-2.309951880164823890e-01,6.777936810611863150e-01,6.674503477372590865e-01,9.349806636012186756e-02,-1.036011152788624545e-01,-8.164950740471998980e-02,2.293693418520795779e-01,-1.396224732540317648e-01,5.551021971532917876e-01,4.076502098357861481e-01,-1.855431840093760276e-01,-8.265696359899327161e-02,-3.003471966263671078e-02,5.652530428619828573e-02,1.767667237452907880e-01,-1.732236598115762805e-01,5.466122215648883120e-01,-1.405451878744302663e-01,-1.851615213843833541e-01,1.932997554225264203e-01,-4.257268157160620792e-02,-2.312534593519841031e-01,6.161506353389867296e-02,6.022161724349978096e-02,-3.640722484665476211e-02,-2.388620691895998460e-02,-1.461288537503230289e-02,4.251926059682781256e-02,-2.079563470683160609e-01,1.599275963971215631e-01,-1.317136835720372212e-01,1.206353223311434908e-02,7.832788991818836477e-01,-6.062197173215083668e-02,-1.710510443771797173e-01,2.668466036864464153e-02,2.023761573580140083e-01,6.205035455705969483e-01,-2.264584205372607295e-01,-1.169605329278907702e-01,1.725394917689272445e-01,-2.122094066325557749e-01,1.752947916660122507e-01,7.710600055671784636e-01,6.045669468692592696e-01,4.073810364321229782e-01,4.431583413981277086e-02,2.046359225614142741e-01,-1.763221307705120644e-03,-1.236345451015161689e-01,3.245037639044490163e-02,7.960141631146743224e-01,-7.226623179447555501e-03,-1.491682953947112700e-01,-2.318596477715302306e-01,-9.359028398037566587e-02,1.139161167014564047e-01,-2.262104227193322270e-01,-1.940953527113042365e-01,1.095762773927980716e-01,-1.627194705580431444e-01,8.397084660176101778e-02,1.338681891821538739e-01,-2.096122002622347047e-01
2.415948821790924739e-01,-1.875860709840403429e-01,-1.615556167670852972e-01,-2.003272545441603381e-01,1.094144856536543586e-01,2.015177316513596661e-01,9.083169189006817801e-02,-6.954076783372903359e-02,6.810221449087998646e-01,5.949393767140923606e-01,1.251669501452722377e-01,1.241440584366513833e-01,1.959948976279865529e-01,1.030188124946495587e-01,-1.140088350412864493e-01,7.677801678663588314e-01,5.088948563667311520e-01,1.000534513998937447e-01,-7.459793874328007890e-02,-2.000659028719913857e-01,-9.104922183249403167e-02,-1.289016031756129999e-01,1.012573489313309816e-01,4.112383476490060197e-01,-5.238033900830701972e-02,-4.269769815332163931e-02,-2.350532189901921587e-02,4.676095246050787635e-02,-1.602370113395566453e-01,-2.497659809471201586e-01,-2.405468630408396091e-01,-1.642702259134878884e-01,1.087698596727098566e-01,-2.888626677432604151e-02,-1.345181141992923823e-02,2.383072029808020464e-01,2.159174161581047802e-01,-8.205161331596433349e-02,-1.265795440570805508e-01,4.528519491611887604e-01,2.198895455284310962e-01,4.432353250274068124e-02,-2.221454736656516826e-01,-2.441212302821741953e-01,6.321850002008765346e-01,2.200907526423747651e-01,2.356598432681271116e-01,1.383514897320353709e-01,-3.308281691199865815e-02,2.222686174246313873e-01,4.178757174143352682e-01,6.762537006004863960e-01,4.585867967502788023e-01,-1.915118416250639610e-01,-1.137076562836099036e-01,-4.180214746577987084e-02,-1.909838898146837272e-02,1.465234791036827411e-01,4.538208128559982901e-01,-3.911251052271080830e-03,1.923461501604496471e-01,-2.135641268914924562e-01,-1.146907674356956175e-01,-1.697819344772121819e-01,1.330906177919469191e-01,1.528820300331260595e-01,6.952343036279934330e-02,-2.267285518414761669e-01,1.561860131665384621e-01,1.042168607923427137e-01,-1.491656296678401938e-01
-1.982068916322413665e-01,-4.300073772648382864e-02,1.879435688201859245e-01,-8.707322670581607582e-02,8.040849956995005376e-02,-1.215812687402824110e-01,1.160443612905069366e-01,-2.387130628505673147e-01,7.863832390092658775e-01,4.234209976264153852e-01,-5.283196821656177544e-03,2.339647118398652248e-01,-2.165202061406962253e-02,5.112509440862628152e-02,-3.680481020997827812e-03,6.475567122863551406e-01,7.138944272006791936e-01,2.359554757923268964e-01,-2.256986002670219316e-02,-2.152395728662423458e-01,7.880920141353153774e-02,-5.997905620784982350e-02,6.381589634646039899e-02,7.583385464075017568e-01,-2.097148143829375422e-01,-4.973914665258644119e-02,-1.247953176906687056e-01,2.207059059062562723e-01,1.510496333136233105e-01,1.464149450170490474e-01,1.725232653868420396e-01,-2.225728149728345429e-02,1.121774157737377431e-01,-2.461375550522664213e-01,-6.533045160230394055e-02,3.739228121133031379e-03,-2.902253009582078658e-03,1.602133981072652591e-01,-2.167744516685774503e-01,5.118910641363039193e-01,-1.179507839133656089e-01,1.077558862366883585e-01,1.049417353544664366e-01,7.274121795740401408e-02,5.888154821525227733e-01,-3.477900716917597945e-02,1.864563377125464383e-01,-9.393948996475720570e-02,5.102451295605348047e-02,-3.967022364026029368e-02,5.172849870468719802e-01,7.308787891746560961e-01,6.594856971844728077e-01,-3.470495853863142521e-02,6.148730876390806621e-02,-1.796380138094606504e-01,1.078453546361918258e-01,-1.034953298575839176e-01,4.606125272440279028e-01,1.195515456796186760e-01,-9.741424972836520979e-02,-2.265162328116996915e-01,1.599933362391805503e-01,-2.283431289541787979e-01,-2.054441110331757803e-01,5.603591135406438273e-02,-7.366810966569214969e-04,5.338196916035659045e-02,2.194467946559703342e-01,-5.697383797914146175e-02,2.104430504601190188e-02
1.888386854316304042e-01,2.100066714474609353e-01,1.923828305756557500e-01,1.948102449239278999e-01,-1.433988871143293542e-02,5.350717465757259816e-02,-2.442693099848817218e-01,5.103939866881046505e-02,5.447605509188148121e-01,5.107617149506925580e-01,-7.742075706379597522e-02,2.397412061051898413e-01,1.195785467522186285e-01,3.063878614252385502e-02,4.212624170378875821e-02,4.041914316554718889e-01,7.779070379403828506e-01,-1.299374835136282158e-01,7.871247315982260462e-02,-6.244081232541714988e-02,2.894741781962278937e-02,-2.491186797631117500e-01,2.096056384395574845e-01,7.907761336274800046e-01,-1.953414004600207976e-01,-2.499498897012978338e-01,1.655364166768996115e-01,-7.246173867849725614e-02,-2.449937093662785115e-02,2.179593112306235092e-01,-2.105391813878276785e-02,-8.830318979870382945e-02,-2.455480637729582916e-01,-1.148520430584559771e-02,-5.520999190581343807e-02,1.619985807016597890e-01,2.078919474281730184e-01,1.539685909811888131e-01,1.390135276309815149e-01,5.575856899999209748e-01,9.787381736192213300e-02,1.679606781101912194e-01,-3.048034491919815459e-02,-2.263824665667315550e-01,5.044140007765733902e-01,7.593125437802106248e-03,1.477307958176491409e-01,4.062029696080787788e-02,-4.003074081742047374e-02,1.116942926290104277e-02,7.548662628198195002e-01,5.627080596385038991e-01,7.518724576230209067e-01,-1.928020170684368040e-01,-6.738253052934506382e-02,-8.578743526797771857e-03,9.201879619259345500e-02,-1.246683450830565754e-02,6.568694503279243202e-01,-1.165562887082567944e-01,-1.828791274724661520e-02,-1.572508881567893924e-01,-1.211682441520710030e-01,-1.680835331864291571e-01,-5.041290031215456269e-02,-1.970291912943945012e-01,1.658632520301653313e-01,2.169459217733105127e-02,3.831671024826321936e-02,-1.369502690079146268e-01,-1.856364907169222311e-01
-1.456489456640948643e-01,-2.343614599980409219e-01,-4.713835247091402447e-03,7.991409061511856038e-04,1.205059524695578643e-02,-2.729531764733911237e-02,1.013458938850724800e-01,-1.824491362349837109e-01,7.719394913909223277e-01,4.826677727757978653e-01,-9.928681314501464072e-02,-1.761088375201675937e-01,1.861776663315056202e-01,-4.714558775908461730e-02,-1.576075625921514733e-01,7.103848261789342811e-01,6.099223863652635247e-01,-5.317701020964077374e-02,-1.829254415745446005e-01,-1.861610524238641040e-01,1.312180162944029949e-01,1.685623923387818413e-01,1.499391636893388502e-01,5.288253062699475038e-01,1.493110495653854342e-01,1.370863862778626263e-03,-1.558658227292384346e-01,-2.344612797990552888e-02,1.419997558503824919e-01,-2.258961682485434719e-01,-1.778457350697336681e-01,2.862512769720310102e-02,-2.229373511014183240e-01,-2.924649531014611448e-02,-2.210367567975757286e-02,-1.844092053329788317e-01,2.482448508395330711e-01,1.737645821391912149e-01,2.347586638263804426e-01,4.272746240428711983e-01,-9.563923252126976804e-02,2.402953157735538414e-01,-1.165957469332464247e-01,1.973190739879980837e-01,4.024047939522420458e-01,1.952952621935303279e-01,2.143449466170010975e-01,1.924397867137023210e-02,1.648299778886102018e-01,1.076903467280454496e-01,7.959975966989240037e-01,7.570943798865695795e-01,6.465915031834803539e-01,1.248884004079076071e-03,-3.890901245743927372e-02,5.470007580462582508e-02,-1.119078562612632055e-01,-1.651215613800153803e-01,5.357172032186580113e-01,1.498629073335194795e-01,1.213188878554017913e-01,1.807145886509072819e-01,-1.781586283105233148e-01,2.171109424139806010e-01,2.203326874258673129e-01,5.286857009247036832e-02,-1.911567942123597041e-01,1.351131336700527874e-01,-5.979857757196427315e-02,-1.005106316252767362e-01,1.981866886962868057e-01
-1.198792519086750441e-01,2.118336348362914179e-01,-2.386817707310076031e-01,1.193949644950020872e-02,1.127553771251073034e-01,1.806357691885316363e-01,-2.316017410878385974e-01,1.095790337361289835e-01,5.094328841652743245e-01,5.610859580924193457e-01,-2.259406425266328178e-01,-2.406212819291231875e-01,1.724321187542469658e-01,-2.467343202846228323e-01,2.116690907951087608e-01,6.138122101100921268e-01,4.553996918956297879e-01,1.328475889650698738e-02,-7.613316306867951022e-02,3.730018780256694200e-02,8.881471727400502836e-04,1.576340167933404368e-02,6.653862069864202589e-02,5.070403700872359032e-01,6.114892880033973022e-02,-7.355884371524812337e-02,-2.263471876331842880e-01,1.236157402671735905e-01,1.750312127750335289e-01,2.374506939406046402e-01,4.932188479964949579e-02,-1.141615726077668258e-01,-5.537515857326608115e-02,-1.651921442483401115e-01,-5.928720142374416247e-02,-1.513900903333786352e-01,2.456591358909410716e-01,1.035716769621901068e-01,-8.736906682061762464e-02,6.936693693473700018e-01,-3.138175177332647170e-02,-1.507962150115033650e-01,-1.999887095527689840e-01,6.491067419339296984e-02,5.310708546997451318e-01,9.455982723250955235e-02,4.207147645418113369e-02,1.753060476924873101e-01,7.630577271279836982e-02,-2.130037434831443255e-01,7.317198584206949796e-01,4.567651773318873731e-01,4.799199412615480220e-01,1.917440697913337933e-01,2.197824074641752112e-02,1.767728660516104666e-01,-7.889392974186543173e-02,1.444593901062447561e-01,4.033959737891413821e-01,6.745987463540714657e-03,-1.636896309980566122e-01,7.960483149364655509e-02,7.277046021809596699e-02,1.713637877844564339e-01,-1.364346380912206391e-01,-1.680395270685873799e-01,2.078389582730962859e-01,-1.468433271587917810e-01,2.127480838570173227e-01,-1.242707426122414693e-01,1.264771229047419454e-01
1.616647705932222068e-01,9.191448615552200163e-02,1.710814757850892542e-02,-1.566031265080207735e-01,-2.385694181062791852e-02,8.413225413814012787e-02,4.430502826175863884e-02,5.419586787703961628e-02,5.522156964829261216e-01,7.849880008551791688e-01,1.010813204352309369e-01,-1.986533888767199052e-01,-1.398415217869158345e-01,7.394169494830343803e-02,-2.229837906263678615e-01,7.221912778020379564e-01,5.452825971052506215e-01,2.397381988257195062e-01,-1.870287641234185672e-01,1.197851505291312457e-01,-8.468785431168707190e-02,-1.318815037577013571e-01,1.952309986660181740e-01,6.416729656454329689e-01,1.497469064380215209e-01,-1.620674841345960959e-01,-2.082236145198712030e-01,1.416327687270814706e-01,1.190839018377504721e-01,1.697413243522546411e-01,-5.692926654738417191e-04,-2.291800012407681497e-01,-6.353364078566375861e-02,-1.188928977263085662e-01,2.233118051755702549e-01,2.716050912797235428e-02,6.156888860938863894e-02,-8.197744743558688096e-02,2.168775027935735955e-01,5.402787617509944296e-01,4.883982064652803157e-02,9.352333384085720347e-02,-1.329248329909559767e-01,-1.345570609358747727e-01,5.109944367649573715e-01,-1.973306132710095362e-02,-2.375104404621773413e-01,-1.543492340979193966e-01,1.558930624145269395e-01,2.421581237923403074e-01,4.481973295133470092e-01,4.415593153127642667e-01,4.015947115463058825e-01,1.323125173872138904e-01,-1.670934565622588241e-01,-1.394783428415500293e-01,-5.864183911066483956e-02,-1.514631128039101160e-01,6.460043205448328107e-01,-1.173563091699281746e-01,2.048169487075296447e-01,-2.102006996006667849e-01,-1.412521565979308891e-01,3.343457115208114949e-02,2.881467312461805097e-03,1.153028667193751189e-01,2.403776455511068000e-01,1.723286314024902732e-01,5.135979771853582676e-02,4.049488282356938917e-02,-1.045986291973768911e-01
-8.835223191912716656e-02,-2.124602765951247862e-01,-1.703214813272012629e-01,-1.024257627306116025e-01,-1.614766961167912740e-01,-1.926010083650634974e-01,3.463812639942220883e-04,2.875264634966795407e-02,4.416303649311904556e-01,4.716555385296671288e-01,1.042034145308604054e-01,2.258547756429205577e-01,-2.366862356441679083e-01,1.917875941107924365e-01,-1.917076922668601302e-01,4.442019578091011001e-01,5.010923303839404097e-01,-9.589759911395207004e-02,2.334520343406351617e-01,-1.307907129354822229e-01,1.368240061944256403e-01,2.395487227294733623e-01,4.142751125465504725e-02,5.440562639711330473e-01,1.948667549106264385e-02,-1.920062900246510829e-02,-5.078245076292808857e-02,-1.198204364579733006e-01,-1.000117744587534774e-01,-1.400651998884286376e-01,-8.082075939956384625e-02,-2.268151830979995287e-01,-7.449768791596228512e-02,4.614934270453369125e-02,2.059228030268665521e-01,-1.766095745258805527e-02,1.298398334018861511e-01,1.910878876765195189e-01,-1.627901060978863002e-01,5.109096597845942389e-01,-6.862650148553101070e-02,1.537513823014776682e-01,2.110255544196526500e-04,-1.160714589169512534e-01,5.483937315573446103e-01,-1.265609486522998317e-01,1.307549343289188259e-01,-1.799039411443060787e-01,-1.290812432746419880e-01,-2.338822812516209715e-01,4.249626457997198736e-01,5.259880995396483128e-01,6.897284709441370287e-01,2.397948320355383633e-01,1.018771637157689369e-03,-2.431376692913506110e-02,2.077450550162956988e-02,-6.452255384241084579e-02,4.200946962802989404e-01,1.703688714774014290e-01,-1.897331995304410435e-01,1.833271144085596438e-01,1.968211246392655989e-01,1.493518066525951760e-01,-2.623901235012604527e-02,-1.607542806336110797e-01,-2.263422950405740708e-01,2.164738551290453228e-01,2.306484117796966382e-01,3.146319903859901013e-02,7.722203320179354957e-02
6.149650613666557408e-02,2.105442010787387241e-01,9.119636482247928111e-02,-8.960218962936444820e-02,1.687279082125542340e-01,1.022525531805166255e-01,2.171026032058637201e-02,-2.163418063528612101e-01,6.062625027608653516e-01,7.085976245011792463e-01,-3.169638853638606646e-02,7.298727066480520387e-02,1.299711874554306812e-01,1.006400551133983523e-01,1.886330027539810383e-01,7.335427956691530360e-01,5.760248147784891026e-01,2.364815628072691189e-01,2.342394862473455852e-01,8.651772056450840465e-02,-2.066005092003436183e-01,1.610053014565815399e-02,1.315540662004384687e-01,4.654173595685114906e-01,-4.041796656972868051e-02,1.112162646261174448e-01,1.664220373216900306e-01,1.484806372807991881e-01,-8.815399066431162112e-02,2.202064048297832644e-01,-4.503082297495492048e-02,-1.935209164955120631e-02,1.508906249848475656e-01,1.527194919027476949e-01,-1.799950827526561326e-01,-4.645678965896660184e-02,1.884001272479213229e-01,-2.468979016899786050e-01,-1.748445196684239589e-01,5.784822860811402734e-01,1.076813815336735147e-01,2.096021535006882264e-01,1.136113918169578407e-01,-3.846949264374288635e-03,7.213164323698325608e-01,-3.519664018808349448e-02,-1.331675401823544380e-01,-2.354268263262090377e-01,1.118067122482944709e-01,5.654786321002003291e-02,6.605626637423628322e-01,6.180157872236244909e-01,6.126974206609984153e-01,-1.226855558877848473e-01,-1.736601787796276386e-01,2.009763652227405939e-01,1.338395236563088564e-01,1.317320125723887569e-01,4.575144396354019483e-01,-2.265040204333584883e-02,1.311965287390912116e-01,1.856053507433276240e-01,7.936173009163882686e-03,-1.621883733443075237e-01,-2.475900929374387216e-01,-1.155387681291348279e-01,-7.054422410712091196e-02,2.821527194918527215e-02,-3.129249310121251515e-02,-2.219895649534253113e-01,6.153980042718470989e-02
